Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
129,Calculator,2.600189356065358,0.6178688524590163,66.0,1.0,0.5157387329272745,0.10702601351519211,0.15125066372797835,0.22598458982955522,0.8985799679847988,0,0.7889761952401595,0
130,Soft Go By Majority: 20,2.5993390602936586,0.8601410511146531,8.0,1.0,0.7569492403486018,0.10066081316076826,0.050705893946895314,0.09168405254373468,1.0,0.667973785060891,0.7416240820766434,0
131,Joss: 0.9,2.5972987859091337,0.6517465393815547,65.0,1.0,0.5417743443631637,0.11004285214067941,0.13837826576620252,0.20980453772995428,0.9017043042686432,0,0.9002715194274515,0
132,Dynamic Two Tits For Tat,2.5958646548638713,0.8483019457821124,7.0,1.0,0.7541843306333571,0.09264983418411402,0.0473625318014925,0.10580330338103637,0.9682688595603185,0.4631883813626447,0.6525448922021823,0.3587795677008371
133,GrudgerAlternator,2.595790857150112,0.8332316863661352,13.5,1.0,0.7051825077065778,0.1292240157372922,0.08604431295120986,0.07954916360492016,0.9033803117589195,0,1.0,1.0
134,Getzler,2.594615167235953,0.8378893178893179,6.0,1.0,0.7559199378903033,0.08345784453820587,0.04790228326355172,0.11271993430793906,0.969529374902288,0.3988055861640487,0.727783600398237,0.1678164710961467
135,Once Bitten,2.5934529457583775,0.8446542198015136,13.0,1.0,0.7648205821256477,0.08004868118202904,0.051529846489817795,0.1036008902025054,1.0,0.742645536236507,0.0518492852068175,0.05171700213787226
136,Winner21,2.5919706064006056,0.3769804509970209,156.0,0.0,0.2893348999759252,0.0859817071214361,0.19277731263041453,0.4319060802722242,1.0,0,0.6969715706665074,0.3842040469011695
137,"Stalker: (D,)",2.5907381596223082,0.8698175180910644,1.0,1.0,0.7759962362973596,0.09325771658630974,0.036029457666966615,0.09471658944936413,0.9665070272272266,0.6043107189921099,0.8519830475360524,0.28136834609245875
138,Naive Prober: 0.1,2.589335148334674,0.649715602181468,65.0,1.0,0.5379626949974952,0.11120506933250991,0.139635012525591,0.21119722314440395,0.8996032633385724,0,0.9020368230419349,0
139,Firm But Fair,2.5861477444684553,0.8701552220836737,0.0,1.0,0.7509103601375663,0.11919796124749643,0.05625857880454104,0.07363309981039608,1.0,0,1.0,0.6798157572468368
140,DoubleResurrection,2.5847827271943875,0.6531900147651989,64.0,1.0,0.4952962926992628,0.16019096448581152,0.17098373041790435,0.17352901239702137,0.8762146114645419,0,1.0,0.13933024442146438
141,GTFT: 0.3,2.5806030964297184,0.8874719889786985,0.0,1.0,0.780223713450445,0.10704576128588614,0.039975548819794295,0.0727549764438745,1.0,0.297784147499488,1.0,0.3210783692683426
142,Grofman,2.5803875727016883,0.8892742959751238,4.0,1.0,0.7804097320746813,0.10792941135809561,0.03837358703388208,0.07328726953334093,1.0,0.3707522416782259,0.6330517437464166,0.6720512853962839
143,GTFT: 0.33,2.5799228163649213,0.8926816172235958,0.0,1.0,0.7827347930149673,0.10939810450803264,0.03746307465250056,0.07040402782449959,1.0,0.33398832617672986,1.0,0.3584984833040167
144,"ZD-Extortion: 0.2, 0.1, 1",2.5795621267771023,0.31568530430479963,140.5,1.0,0.2559023063096858,0.06127716796096665,0.23555581040558599,0.44726471532376155,0.6383223174203023,0.18217084462955058,0.276837336877777,0
145,Appeaser,2.578379254208087,0.8274543806408386,13.0,1.0,0.7053382763227346,0.1206678458356713,0.07341218872364842,0.10058168911794575,1.0,0,0,1.0
146,Win-Stay Lose-Shift: C,2.5781290232802885,0.8299223773895674,14.0,1.0,0.7082932817139306,0.12008032299162684,0.07180955502207832,0.09981684027236418,1.0,0,0,1.0
147,Leyvraz,2.57588838884114,0.8640772493144513,5.0,1.0,0.7569395769320416,0.10773969992316712,0.04755761556594847,0.08776310757884276,0.9419800293628038,0.4526972508398278,0.7715804212463236,0.48117805157204757
148,"ZD-GEN-2: 0.125, 0.5, 3",2.5757274358595685,0.8742222572261164,6.0,1.0,0.7730882072689306,0.10111255523906773,0.03988360387860037,0.08591563361340136,1.0,0.5594969289786665,0.5178392955963903,0.1359228097546043
149,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",2.572443556562142,0.35682449678875344,134.0,1.0,0.2836103200119023,0.0759527764189554,0.22429995906556005,0.41613694450358224,0.6454560372049406,0,0.47147586000706565,0
150,Random: 0.5,2.572228088046381,0.4984987088020309,108.0,0.5024347826086957,0.25667318254729143,0.24180626975998692,0.2577235395779342,0.24379700811478744,0.5037906056978575,0.5000517588038943,0.49108763128293753,0.5100199466925093
151,SelfSteem,2.571993153700401,0.46367860994296156,118.0,0.5023478260869565,0.2777625875587987,0.18490689682034175,0.2318269405905144,0.30550357503034525,0.670439896818248,0.34068001395299613,0.5916248272118907,0.2521552429538414
152,Negation,2.5693118055261284,0.5164696430620911,109.0,0.5019130434782608,0.16144763640087273,0.3566536005776214,0.31838354121811335,0.1635152218033925,0,1.0,0,1.0
153,"N Tit(s) For M Tat(s): 3, 2",2.5684352130414707,0.8671818213284413,8.0,1.0,0.7791560216998251,0.08858960713151053,0.034319874538892584,0.09793449662977168,1.0,0.7405739765957249,0.26072771825926916,0.15549562238623985
154,Stochastic Cooperator,2.5649372137124793,0.7060251619224333,53.0,1.0,0.5738708058699423,0.13181471859323468,0.12453174606134584,0.16978272947547726,0.9352038525042077,0.2297885527982673,0.2683041324359062,0.43073607232505295
155,Handshake,2.5643493289020265,0.1745811509244164,169.5,1.0,0.10976545390809615,0.0660704357100527,0.2879319245789941,0.536232185802857,0.4996851845180221,0.845686703361152,0,0.440741340976029
156,Slow Tit For Two Tats 2,2.564018459630007,0.8765696186054585,2.0,1.0,0.7872804978068275,0.08972998619570066,0.02919736248782164,0.0937921535096502,1.0,0.7597338575413305,0.37585371060950523,0
157,"ZD-Mischief: 0.1, 0.0, 1",2.5610003305550597,0.3871477017652947,118.5,1.0,0.32364389163891405,0.06538476112848712,0.21517963296577938,0.3957917142668195,0.7985579553311909,0.6041970220417682,0.10388480039928435,0
158,VeryBad,2.5595427713278793,0.8736303587618184,4.0,1.0,0.7835692653264609,0.09070850833075864,0.03189323271483562,0.09382899362794486,0.9983940736797097,0.7635377097440549,0.7172752231646433,0
159,"ZD-Extort-2 v2: 0.125, 0.5, 1",2.5594666311274192,0.550454634656898,90.0,1.0,0.4675696749836544,0.08450554044626069,0.15134125172884674,0.2965835328412381,0.8711273760184122,0.4445406047790315,0.3759644081250543,0
160,"ZD-Extort-2: 0.1111111111111111, 0.5",2.5594564052678153,0.5698067844028676,85.5,1.0,0.48710488488381837,0.08486730302373421,0.14317742169145067,0.28485039040099674,0.8896292504814435,0.5053750245515302,0.33244777507014933,0
161,ZD-Mem2,2.5582300640142916,0.7191490849036407,47.5,1.0,0.603324893711052,0.11796576580610207,0.11028901143780749,0.16842032904503834,0.9039455202044306,0.24492813542488043,0.8095490555480652,0.1291091242985775
162,Hard Tit For 2 Tats,2.5579053203503728,0.8867842020037582,0.0,1.0,0.7902132329858066,0.09575497060649775,0.02610420911095171,0.08792758729674399,1.0,0.7333022669745805,0.3742043055539319,0.4213771087282624
163,Meta Mixer: 200 players,2.5572437611126326,0.6230687821508193,81.0,0.8122173913043478,0.4466079508789284,0.17718955423076896,0.1773561937276622,0.19884630116264038,0.7570311189603208,0.3899006412136554,0.7120499132290701,0.36564758349779847
164,Evolved ANN 5,2.551762974358916,0.8550305534039074,7.0,1.0,0.7689774901986868,0.09007700751280022,0.050789742359572516,0.0901557599289405,0.9758547238859612,0.7707350969045123,0.3900702210913961,0
165,"Stein and Rapoport: 0.05: (D, D)",2.5513159264178196,0.8651190345584202,4.5,1.0,0.7677245936560871,0.0951414085247519,0.046491475590628266,0.09064252222853277,0.9971842972186842,0.572257674548868,0.7702248450334874,0
166,Sneaky Tit For Tat,2.551219905964283,0.6596225562210419,69.0,1.0,0.4524327792100347,0.20498228038825428,0.18694879747470686,0.1556361429270041,0.805860889328939,0.6212804103128604,0.49146565205485016,0.7245281236514888
167,Cave,2.550354732262142,0.9112272912370118,0.0,1.0,0.7940111671579108,0.11849055239705684,0.02824697230366481,0.05925130814136773,0.9995774166725429,0.49346374177989105,0.9629693524924614,0.4634771399378417
168,Random Tit for Tat: 0.5,2.5501289169729944,0.6405508489471649,72.0,1.0,0.46206907921002277,0.1774183379126193,0.17931644858764845,0.1811961342897095,0.7643480965991677,0.29575284205932056,0.8935404545409369,0.2951554911754823
169,"ZD-SET-2: 0.25, 0.0, 2",2.548713464688327,0.542067083865659,92.0,1.0,0.3889650956647465,0.15425480927745966,0.1961127724590367,0.2606673225987572,0.7457323592378304,0.24708346137401807,0.4970320367107105,0.2505303945739572
170,Alternator,2.5480952896059885,0.5265137598628388,96.0,1.0,0.23510374567894066,0.29163503190898893,0.29186354254447194,0.1813976798675985,0,0,1.0,1.0
171,ThueMorseInverse,2.5476995409365086,0.5001352329933605,108.0,1.0,0.2358351621860085,0.2643052916297568,0.2768373851257471,0.22302216105848766,0.22533802960520063,0.38093709599070325,0.5120744239184793,0.7898765126172582
172,Stochastic WSLS: 0.05,2.54766419380691,0.7151731984719945,44.0,1.0,0.5558382099734801,0.1609578926063123,0.13306700190813273,0.150136895512075,0.9503285259607809,0.05265975269705009,0.05430226457792095,0.9511577506247715
173,SolutionB1,2.547264891734025,0.7452318664145535,94.0,0.0,0.4624442203669013,0.28254687194016115,0.12632244189646358,0.128686465796474,1.0,1.0,0.40758193962579553,0.8940486666283497
174,"DoubleCrosser: (D, D)",2.5454978951251577,0.8496877498541392,8.0,1.0,0.7571540079139887,0.0944456242059829,0.05611774097123087,0.09228262690879759,1.0,0.8584266952282458,0.3989937471845031,0
175,Nydegger,2.5454745428247403,0.9172577037126953,12.0,1.0,0.7523115881100019,0.165488601380215,0.04374697932130471,0.03845283118847838,0.9872239933273798,0.8342919040023353,0.6496819539349628,0.7243195699969174
176,"DBS: 0.75, 3, 4, 3, 5",2.544744105780143,0.8720825206497977,7.0,1.0,0.7694143368849101,0.1036567318328595,0.050398833512054486,0.07653009777017579,0.9933603648671542,0.8559845381191473,0.44901342853537546,0.345866942030509
177,Prober 4,2.5427506351837676,0.5035114676111603,98.0,1.0,0.29843722255009875,0.20651842392794495,0.2572842703978984,0.237760083124058,0.4630511609225116,0.36888960502779394,0.6140941623598324,0.4612002525157753
178,"BackStabber: (D, D)",2.542676636866031,0.8536180728669377,8.5,1.0,0.7559571146484608,0.09602060714557516,0.05670516793896587,0.09131711026699812,1.0,0.862752900042344,0,0
179,Evolved ANN 5 Noise 05,2.5409772545542317,0.9098936933411595,4.0,1.0,0.7800199318107032,0.12770739712609736,0.040553644712627304,0.05171902635057216,0.9820244161320195,0.8509726873462706,0.7845149787597478,0.46975916690205877
180,"ZD-Extort3: 0.11538461538461539, 0.3333333333333333, 1",2.5403850039668137,0.4899953668221163,102.5,1.0,0.41446744145419523,0.07782527533995146,0.17059082658903318,0.33711645661682005,0.8464373469219946,0.4966550006653387,0.26679153541372547,0
181,TF1,2.5402417935099093,0.36161904306344933,118.0,1.0,0.25786389424615136,0.10616467466431409,0.24510526421383663,0.39086616687569786,0.4640097933961919,0.6763452462996387,0.5221165665877708,0.16291458961977523
182,Tit For 2 Tats,2.535407016567323,0.9044477548414557,0.0,1.0,0.7997120131340828,0.10266555725692356,0.017814281212580933,0.07980814839641277,1.0,0.7550499548608757,1.0,0
183,ALLCorALLD,2.5320810111230063,0.6042345562982547,84.0,0.6000434782608696,0.4796666029428752,0.12431934490617076,0.12849999765556894,0.26751405449538496,1.0,1.0,0,0
184,Pun1,2.5315564054879705,0.6758951882013244,99.0,0.0,0.398196310739692,0.2770669030687128,0.17977339250247149,0.14496339368912367,1.0,0.30633755351713876,1.0,1.0
185,Yamachi,2.5293066696158553,0.8913275475825087,1.0,1.0,0.7780049517091092,0.11322541762420218,0.03075170227531589,0.07801792839137273,0.9317406089196649,0.7791103993097843,0.8270553411411206,0.5148336267817687
186,Opposite Grudger,2.5268970763323146,0.8319428815335067,75.0,0.0,0.5669790222840136,0.2615763119982816,0.09164366825579147,0.07980099746191328,1.0,1.0,1.0,0
187,Hopeless,2.509336772718573,0.6903215939875906,93.0,0.4968695652173913,0.28748574452672904,0.4034786780912,0.2599807897610852,0.04905478762098586,0,1.0,1.0,1.0
188,Meta Hunter: 6 players,2.508219379329172,0.8761656082345872,10.0,1.0,0.7427992190028306,0.13646220108149057,0.05767226658081525,0.06306631333486351,0.9517760230018464,0.8498304850024372,0.1953808628237091,0.41651683315198557
189,AntiCycler,2.5040592492288978,0.6487113044684023,94.0,1.0,0.3421952629649883,0.3052237066436097,0.218139160789116,0.13444186960228602,0.4550328206078323,0.6182395391404817,0.6485969208057127,0.9332828300466041
190,GTFT: 0.7,2.49853913664709,0.9507546017621914,0.0,1.0,0.8025980186419455,0.14827163293846446,0.015680464340200553,0.033449884079389515,1.0,0.7061520489054277,1.0,0.7241550269439347
191,Adaptive,2.497591479048726,0.6256814105088156,69.0,1.0,0.46351002136237335,0.16387419089679725,0.17924088761886287,0.19337490012196654,0.9029371940909887,0.940718425777552,0.08821247436993254,0.18623671539346479
192,Black,2.492352604376697,0.9193193933723536,0.0,1.0,0.7960925406903517,0.12499191609501258,0.017377394972672662,0.06153814824196304,0.9834455225839941,0.8595294315325429,0.7218078920436893,0.31145179561189595
193,Random: 0.7,2.4904045585478682,0.7003759105436844,79.0,0.7047391304347826,0.42312983322488623,0.27721458988890846,0.18166927324744186,0.11798630363876338,0.698619600367342,0.7009353919391712,0.7023446421206183,0.7050195405725571
194,Mikkelson,2.4792199751248556,0.9277744773666478,1.0,1.0,0.8010941597132198,0.12664482668566854,0.013864726166805315,0.05839628743430629,1.0,0.8374620496545657,0.5548761705621852,0.4245934725951609
195,Davis: 10,2.4781741766296017,0.8591884718138794,10.0,1.0,0.7261667404736253,0.134336562698596,0.05621938119835439,0.08327731562942436,0.9828600276370031,0.911529139351512,0,0
196,WmAdams,2.4750667033100324,0.9232140473555716,1.0,1.0,0.7907780224211671,0.13359861164829998,0.018604119115811082,0.057019246814721876,1.0,0.7950179896482191,0.5082760139306296,0.613498745586247
197,Willing,2.4658489498935983,0.9137518554090631,37.0,0.5001739130434782,0.6765856400239151,0.2356420807214233,0.046078986074471695,0.04169329318018983,1.0,1.0,1.0,0
198,Cycler CCD,2.4651221483967003,0.7011179378807446,73.0,1.0,0.40684964392016476,0.29452859845239976,0.19766998806059216,0.10095176956684325,0.49800294507241394,0.6606328740717308,1.0,1.0
199,Level Punisher,2.463129306560405,0.8996295297811095,4.0,1.0,0.7625845908427519,0.13829048420238174,0.03572894391164936,0.06339598104321696,0.9923318786570205,0.9461110171132342,0.10807712114210091,0
200,Anti Tit For Tat,2.46121148746419,0.5610024370780944,99.5,1.0,0.19752052748837587,0.36130505293785414,0.2929161047500252,0.14825831482374469,0,1.0,0,1.0
201,ShortMem,2.4578354137135174,0.9432312495614958,0.0,1.0,0.7887011040184908,0.15495923427360142,0.016635210833916794,0.039704450873990965,0.9996840621950972,0.9113423669104788,0.7068670313055677,0
202,$e$,2.4544157172816856,0.6983590985935131,86.0,1.0,0.32641989043889846,0.37257202688219765,0.23349960438935197,0.06750847828955192,0.5003609200062248,1.0,0.4297722532745746,1.0
203,Champion,2.4513704855931198,0.9390559390559391,0.0,1.0,0.7873595063173519,0.15231327702608802,0.016754634997136857,0.04357258165942323,1.0,0.7948767861800388,1.0,0.05556800252115677
204,Math Constant Hunter,2.449615004958103,0.9199632014719411,7.0,1.0,0.7456983096846147,0.17669469104526142,0.042177095228632625,0.03542990404149138,0.9551632664781383,0.8806724514923556,0.19016237665367866,0.5748151584093791
205,$\phi$,2.4491779073086954,0.6255910139753581,93.0,1.0,0.2563585427417608,0.3718174614137599,0.262564441653099,0.10925955419138039,0.3303672906336845,1.0,0.16731925037609158,1.0
206,Cycler CCCDCD,2.448306868625921,0.718128644850918,70.0,1.0,0.4415163065901862,0.27706195087941365,0.18352066667456307,0.09790107585583704,0.6187975579273548,0.542566296852136,1.0,1.0
207,GTFT: 0.9,2.4474109085168516,0.9819234460982527,0.0,1.0,0.7990388118205177,0.183158205302336,0.004814317909725036,0.012988664967421109,1.0,0.9029665217160704,1.0,0.90156032892097
208,Meta Hunter Aggressive: 7 players,2.4455205231914077,0.6708308287379453,64.0,1.0,0.4201333953597636,0.25111154441019157,0.196155326847987,0.13259973338205785,0.7965186794744079,0.9211958317020132,0.20807760903447295,0.5281341236976582
209,Tullock: 11,2.442565611452145,0.8868074895725504,15.0,1.0,0.7184604260383621,0.17054252619799234,0.04696774602716986,0.06402930173647568,0.9414765846307086,0.7765295028329385,0.692621474751595,0.3460507788063098
210,White,2.4418740903802854,0.9507366482504604,0.0,1.0,0.7971294938963684,0.153858345713415,0.009699762895590706,0.03931239749462579,1.0,0.9335894793203663,1.0,0
211,$\pi$,2.44136316290874,0.7196915490650782,84.0,1.0,0.3447389119392534,0.3733266536873366,0.21997249691223675,0.06196193746117339,0.5656830638303056,1.0,0.4391158329162265,1.0
212,"Grumpy: Nice, 10, -10",2.439418620935421,0.9631842756145074,0.0,1.0,0.7906037804897543,0.17218752350805203,0.013086363643999302,0.02412233235819435,1.0,0.9848052030118922,0.011489609247781842,0
213,Colbert,2.4327341330864307,0.840535136288984,42.0,1.0,0.6423308059551878,0.19859774466461236,0.0737802527492936,0.08529119663090623,0.9199378170701561,0.6787078281226503,0.8863533297940203,0.6359665212357034
214,Defector Hunter,2.4284676114978923,0.9852932902259675,0.0,1.0,0.7955684994771213,0.18985696100502086,0.0027144108844402615,0.011860128633417585,1.0,0.9796535522748134,1.0,0
215,Random Hunter,2.4178324594502456,0.9681806173315375,1.0,1.0,0.7725822160602206,0.19564792097313166,0.014163959617813303,0.017605903348834284,0.9932792631084093,0.9736295999991049,0.4084592383254226,0.10804975231239203
216,Arrogant QLearner,2.416677923867341,0.9438444546508322,24.0,0.9527391304347826,0.711214139019893,0.2328614330128004,0.037845278815679596,0.01807914915162697,0.9496951820102292,0.9513031431497433,0.9486265744608124,0.8142864469787336
217,Cycle Hunter,2.4155930505067307,0.974534506394572,2.0,1.0,0.7734929956256071,0.20046200468617684,0.011403107156673205,0.014641892531542779,0.994636285789984,0.9783128180305527,0,0
218,Cycler CCCD,2.415502510101108,0.7882928106857567,60.0,1.0,0.500707108264645,0.28795021580019037,0.144687626864497,0.06665504907066763,0.6964175421109885,0.7842397162406192,1.0,1.0
219,Eventual Cycle Hunter,2.412832885835325,0.9710315951416296,1.0,1.0,0.7795767247098444,0.19166456250926706,0.012438823048331991,0.016319889732556693,0.9977334548167374,0.9912269858599142,0.09220217907400914,0.09323765784158788
220,Random: 0.9,2.411597881346352,0.8997021938098232,40.0,0.8973043478260869,0.6374615794315761,0.2622981664642228,0.07111487262296672,0.0291253814812343,0.8977923426467822,0.8955918384030882,0.9018372342116839,0.9061466537975265
221,Alternator Hunter,2.405755731734106,0.9891556662732511,1.0,1.0,0.7853566360418726,0.20302812314693625,0.004774820332126249,0.006840420479064827,0.9956930613632632,0.996069970315794,0,0
222,Cautious QLearner,2.405092253319875,0.9431912310611871,25.0,0.9515217391304348,0.7053163084226249,0.23799898945258588,0.03771844186479547,0.018966260259993713,0.9481520741329496,0.9531692497060612,0.9512280838974987,0.8198640823519959
223,Risky QLearner,2.4048486683957675,0.9437423723475453,24.5,0.9538695652173913,0.7077077196360263,0.23603049445946608,0.03675916315366685,0.01950262275084081,0.9506256088337546,0.9503406806351927,0.9491902535219892,0.808604965710313
224,Hesitant QLearner,2.402863960202976,0.9439374128689809,24.0,0.9466521739130435,0.7062727192769046,0.2377962258823026,0.037462025775014236,0.018469029065778568,0.9501301562905269,0.9498186225393134,0.9482157620778786,0.8235309792952039
225,Knowledgeable Worse and Worse,2.4012774116700144,1.0,0.0,1.0,0.7902811622015102,0.20971883779848982,0.0,0.0,1.0,1.0,0,0
226,Worse and Worse,2.3996675704835613,0.9897493268117544,6.0,0.9989565217391304,0.7734990349860155,0.21633865845421207,0.007746318768419752,0.0024159877913527586,0.9896397367118768,0.9844154720858671,0.9864224188712679,0.982669718651027
227,Cooperator,2.3984863511042205,1.0,0.0,1.0,0.7891464731013142,0.21085352689868575,0.0,0.0,1.0,1.0,0,0
228,Cycler CCCCCD,2.384597813490748,0.8734241746087978,44.5,1.0,0.5996577839936318,0.2741702462990711,0.08993618783497241,0.036235781872324735,0.8443418238634557,0.8889956730870981,1.0,1.0
229,Tricky Cooperator,2.3730386405942046,0.8014034349991459,63.0,1.0,0.4706200114182897,0.330174718615812,0.15402756825211988,0.04517770171377844,0.8500689816105745,1.0,0,1.0
230,Cooperator Hunter,2.353324917667777,0.858672264726549,49.0,1.0,0.5432249523421965,0.3147622674774356,0.1089673579522892,0.03304542222807882,0.9054901956227205,1.0,0,1.0
