Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
194,Random: 0.7,1.9582282608695654,0.6796791304347826,67.0,0.6826521739130434,0.33536826086956534,0.3443108695652173,0.15781195652173916,0.16250891304347823,0.6800286586101493,0.6797855303508319,0.6792315627820454,0.6799440070660442
195,Cooperator,1.9580434782608693,0.9498389130434782,17.0,0.9475217391304348,0.5944269565217392,0.35541195652173896,0.031445217391304355,0.018715869565217397,0.9499195725690845,0.9497863631025878,0.9510869985152285,0.950231939941591
196,Win-Shift Lose-Stay: D,1.957141304347826,0.5194734782608695,88.0,0.050391304347826085,0.2080945652173914,0.3113789130434782,0.21294826086956511,0.2675782608695653,0.050250791096968686,0.9494821424352823,0.950052297326144,0.05020787173946187
197,Opposite Grudger,1.957,0.9392128260869566,19.0,0.04860869565217391,0.5847884782608693,0.3544243478260871,0.03556282608695655,0.025224347826086985,0.9495354641779246,0.9483836704931401,0.9497853759097521,0.7781810017714488
198,Alternator,1.9566847826086955,0.5011989130434783,87.5,0.9512173913043478,0.16733739130434774,0.3338615217391304,0.23930739130434772,0.25949369565217406,0.05054013335235178,0.04989485844742201,0.9502590677546444,0.9502503329016035
199,Cycler CCD,1.9558804347826086,0.6531004347826087,68.0,0.9507826086956521,0.29184043478260874,0.36126,0.18387456521739132,0.16302499999999998,0.4499025459650356,0.5783229524333,0.9074000079961135,0.9019307393349307
200,Stochastic WSLS: 0.05,1.9489456521739132,0.5241867391304348,81.0,0.9506521739130435,0.23965434782608688,0.2845323913043477,0.18863695652173912,0.28717630434782615,0.9055196881842082,0.09526025769901347,0.09492910061897693,0.9054200189725131
201,Cycler CCCDCD,1.948445652173913,0.6529769565217391,69.0,0.9488695652173913,0.29471630434782603,0.35826065217391306,0.1794886956521739,0.16753434782608703,0.514449533119159,0.5193350426519685,0.9090975996694202,0.8877292128138848
202,Random: 0.9,1.9460978260869566,0.8602060869565218,52.0,0.8618260869565217,0.49485347826086973,0.36535260869565195,0.08036630434782616,0.059427608695652195,0.8602180623745111,0.8602974576717807,0.8604809140464241,0.8609285076038057
203,ThueMorseInverse,1.94375,0.5000082608695652,87.0,0.9497391304347826,0.18637195652173918,0.313636304347826,0.22103173913043475,0.27896,0.3063854257017482,0.3880540469423867,0.5910801525831098,0.6751864138449449
204,Cycler CCCD,1.9399565217391304,0.7250354347826087,64.0,0.9486086956521739,0.35484673913043496,0.37018869565217377,0.149864347826087,0.12510021739130434,0.623395555984363,0.701795715039372,0.9075612573265822,0.907692222579198
205,"Bush Mosteller: 0.5, 0.5, 3.0, 0.5",1.9386304347826084,0.29003391304347825,120.0,0.4983913043478261,0.13032782608695648,0.15970608695652178,0.20883108695652178,0.501135,0.5202156767969236,0.31548530629389426,0.2667448877995267,0.2620810125751801
206,Tricky Defector,1.9376304347826088,0.4104663043478261,105.0,0.050304347826086955,0.08146586956521742,0.32900043478260865,0.27614326086956503,0.3133904347826088,0.05086522938535881,0.7627222978491175,0.05044193809148668,0.2941262754839859
207,Cycler DC,1.936913043478261,0.4999928260869565,83.0,0.050434782608695654,0.1653960869565217,0.33459673913043503,0.23540304347826085,0.2646041304347825,0.14398639221514575,0.09329463319524291,0.9116372748859868,0.8633815556258561
208,Random: 0.3,1.9365652173913044,0.31967869565217394,104.0,0.3219130434782609,0.10885391304347822,0.21082478260869564,0.23232652173913035,0.44799478260869574,0.3199629062481224,0.3195462388650888,0.3205593958382651,0.3199593347444327
209,Winner21,1.9363152173913045,0.2672554347826087,189.0,0.04943478260869565,0.19162630434782593,0.07562913043478264,0.1576286956521739,0.5751158695652175,0.9493333732448076,0.05042554609710035,0.29907673399968754,0.05811155070391135
210,Cycler DDC,1.9314999999999993,0.3469363043478261,103.0,0.04934782608695652,0.09898369565217395,0.2479526086956523,0.24538152173913044,0.4076821739130433,0.09905904339851904,0.09207200821431856,0.39684833956861815,0.539879766048446
211,Desperate,1.9241086956521736,0.37439,100.0,0.49978260869565216,0.07891913043478263,0.29547086956521745,0.26567282608695647,0.35993717391304353,0.0500398630660104,0.04942417108089448,0.049990732987790984,0.9501903965994072
212,$e$,1.9224782608695654,0.8006032608695652,64.0,0.9526521739130435,0.3695943478260871,0.4310089130434781,0.15325543478260872,0.04614130434782611,0.689760449940996,0.948425283446076,0.7184597690576274,0.9497092732057542
213,$\pi$,1.9218586956521744,0.822124347826087,61.0,0.9485217391304348,0.39449304347826075,0.4276313043478264,0.13981282608695642,0.03806282608695653,0.7165608581843292,0.950128999559582,0.7803983690021119,0.950810294823712
214,Tricky Cooperator,1.9214456521739134,0.84443,52.0,0.9474347826086956,0.4392919565217392,0.40513804347826093,0.11140499999999995,0.044165,0.8955999368551014,0.9498768835060553,0.4401377704337633,0.9500089792123565
215,Random: 0.5,1.9203043478260868,0.49974804347826085,82.0,0.5035652173913043,0.20252565217391316,0.2972223913043477,0.2030376086956522,0.29721434782608697,0.49974273455184054,0.4998121229212647,0.49985060561259514,0.49953969370598905
216,Cycler CCCCCD,1.9181630434782613,0.8014669565217392,57.0,0.9494782608695652,0.4234663043478263,0.3780006521739128,0.11254956521739132,0.08598347826086962,0.7587800032594173,0.8011232688369615,0.9109608419838665,0.9128650438922156
217,Handshake,1.914239130434782,0.18036086956521738,175.0,0.9497826086956521,0.07307978260869569,0.10728108695652172,0.21885043478260885,0.6007886956521739,0.6262758616635208,0.40620642204013024,0.09098514784216397,0.0880528592732275
218,SolutionB1,1.9099456521739129,0.9345863043478261,18.0,0.050391304347826085,0.5662963043478261,0.36828999999999995,0.036551304347826094,0.028862391304347836,0.949079635355781,0.948057217184058,0.7703627711988393,0.8000899515953585
219,ThueMorse,1.909141304347826,0.5001673913043478,81.0,0.05182608695652174,0.182015,0.31815239130434775,0.2158895652173914,0.2839430434782609,0.3240287578312662,0.3865817449586996,0.6194604875566004,0.6717091668574681
220,Cooperator Hunter,1.9054891304347823,0.9400191304347826,23.0,0.9484347826086956,0.5654002173913046,0.374618913043478,0.03798021739130431,0.022000652173913064,0.9423495806501898,0.9501222268850564,0.7876838951629082,0.9491928469680602
